videoId,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail,duration,viewCount,likeCount,commentCount,privacyStatus,transcript,is_transcript_available
Tef1e9FiSR0,The Complete Frontend Developer Roadmap,"Go from zero to a frontend developer in 12 months. This step-by-step roadmap covers the essential skills and latest technologies to become a frontend developer in 2024. 

Download the FREE roadmap PDF here: https://mosh.link/frontend-roadmap

✋ Stay connected

- Complete courses: https://codewithmosh.com
- Twitter: https://twitter.com/moshhamedani
- Facebook: https://www.facebook.com/programmingwithmosh/
- Instagram: https://www.instagram.com/codewithmosh.official/
- LinkedIn: https://www.linkedin.com/school/codewithmosh/

🔗 Other roadmaps

https://youtu.be/OeEHJgzqS1k?si=aR1w8WMfdDQxx3wE
https://youtu.be/yye7rSsiV6k?si=4ZIpjrqeU0fJk7os

📚 Tutorials 

https://youtu.be/qz0aGYrrlhU?si=8d3Q5kiE83nMJZAG
https://youtu.be/W6NZfCO5SIk?si=WXcgkjHSsGFyXZC2
https://youtu.be/d56mG7DezGs?si=Bng_nVPU7VQrxaa7
https://youtu.be/8JJ101D3knE?si=OGTuS35LQqSunuhh
https://youtu.be/SqcY0GlETPk?si=hbktR9plzOgfuvpZ
https://youtu.be/ZVnjOPwW4ZA?si=VG6XInWdFW8d0Sog
https://youtu.be/zuKbR4Q428o?si=U_e5ITtUGFptQoqw
https://youtu.be/0-S5a0eXPoc?si=1l1qX0YwbQN7BEuo

📖 Chapters

00:00 - Introduction
00:23 - Basics of web development
00:56 - How long it takes to become a front-end developer
01:10 - The complete front-end roadmap (PDF)
01:33 - Basics of front-end development 
03:33 - Version control (Git)
03:53 - TypeScript 
04:18 - UI libraries/frameworks
05:41 - CSS preprocessors
06:22 - CSS frameworks 
07:01 - Automated testing frameworks
07:43 - Meta-frameworks
08:20 - Mobile development 

#programming #webdevelopment #frontend #coding",2024-05-28T13:00:06Z,"frontend developer roadmap, how to become front end developer, web development roadmap, coding, programming, software engineering, front end web development, javascript, web development, frontend, learn to code, code with mosh, programming with mosh, mosh hamedani, frontend roadmap, tech career, software developer",27.0,en,en,https://i.ytimg.com/vi/Tef1e9FiSR0/default.jpg,PT8M54S,518169.0,17475.0,512.0,public,in this video I'm going to lay out a complete road map of the essential skills you need to become a frontend developer whether you're a beginner wanting to know what to learn to land a frontend developer job or someone with some experience looking to level up your skills and filling the gaps this video is for you we'll cover what each skill is why it's important and a realistic timeline for learning it ready let's dive in web development is generally broken down into two areas front end development and backend development and then full stack development which is a combination of both front end development is all about what the user sees and interacts with it's the website in your browser or the app on your mobile phone or tablet backend development handles everything behind the scenes like data processing storage and logic in this video our focus is only on frontend development I'm planning to create a similar video on backend development so check the description box for the link now before we get started let's answer a common question how long does it take to become a front-end developer well the answer varies for everyone but it can take anywhere from 6 to 12 months of consistent studying and practice the key here is consistency and continuous learning to help you on this journey I've created a free supplementary PDF that breaks down the specific Concepts you need to learn for each skill it also includes several project ideas to help you practice and apply what you have learned it's a great resource to review your progress find gaps in your knowledge and prepare for interviews you can find the link in the description box now let's talk about about the essential languages and Technologies you need to learn front and development is built on Three core languages HTML CSS and JavaScript HTML or hypertext markup language is used for structuring web pages we can Define headings paragraphs images links and more it's quite simple and if you dedicate a few hours a day you can learn the basics in a week or two by the way I have a bunch of tutorials on this channel and complete courses on my website if you're looking for structured Learning Links are in the description box then next thing you need to learn is CSS or cascading stylesheets CSS is used for styling web pages it allows us to control colors fonts layouts and so on it helps create responsive designs that adapt to different screen sizes with a few hours of practice a day you can learn the essence of CSS in 2 to 4 weeks you won't be an expert but you'll have practical knowledge to apply in your projects as you work on different projects you will learn additional techniques along the way the next thing you need to learn is Javascript and this is is where programming starts HTML and CSS are for structuring and styling pages but programming is about logic it's about algorithms and this is where JavaScript comes in with JavaScript we can make our web pages interactive we can handle user clicks validate form data show popups get data from the back end and basically bring our website to life now if you have never programmed before this might be the most challenging part of your journey because you have to learn how to think like a programmer it might feel weird at the beginning but with Contin study and consistent practice I'm sure you can get a reasonable grasp of it in about 2 months again I have a bunch of tutorials on this channel and complete courses on my website if you prefer structured Learning Links are in the description box now as we code we need a way to track changes and collaborate with others that's where Version Control Systems particularly git come into play git isn't a programming language it's a tool that allows us to track changes to our code and revert to previous versions GitHub on the other hand is one of the many platforms that hosts G repositories enabling us to share our code with others and work in a team environment both skid and GitHub are essential for every developer G has a ton of features but you don't need to know them all for everyday use think of it like the 8020 rule 80% of the time you use 20% of gits features one to two weeks of practice is enough to get up and running the next thing you need to learn is typescript it's a language that's built on top of JavaScript that adds static typing and additional feature allowing us to write more robust code these days most companies prefer typescript for large scale applications so if you want to land a front and developer job in 2024 and Beyond typescript is a must know it's relatively small compared to JavaScript and you can get up and running in about 2 to 3 weeks next on our list is a UI or user interface library or framework a UI framework is for building user interfaces using reusable components or building blocks examples incl include react angular View and so on react is the most popular and has a ton of job opportunities so if you're looking to land a front and developer job react is your best bet now to learn react effectively you need to have a solid understanding of JavaScript and basic grasp of typescript because most react projects these days use typescript so make sure to build a strong foundation in JavaScript before diving into react otherwise you're going to face numerous challenges with a solid understanding of JavaScript you can get up and running with react in about 2 months then you can explore other options like angular or view to add to your resume focus on one framework at a time learn it properly do a few projects and once you have a solid understanding you can learn other Frameworks if you wish so that's the core of front and development these skills are listed on nearly every job description and with continuous learning and consistent practice you can learn them all in about 6 months but I'm going to be honest with you front and development is competitive so to truly stand out there are additional skills you need to learn to increase your job opportunities so let's go over them one by one you learn that with CSS we can style web pages and make them beautiful now as our projects grow and get more complex styling Pages using plain CSS can become painful and messy so over time many solutions have been created to address this problem one of them is CSS pre-processors which allow us to write CSS in a more efficient syntax using additional features and then compile it down to plain CSS examples include SAS Les and stylus different projects use different tools and you don't need to learn all of these to apply for a frontend developer job if you're familiar with one of them you can quickly learn others on the job out of these I would suggest SAS because it's the most popular and a good one to start with one to two weeks is enough to get up and running with SAS another approach to writing manageable CSS is using a CSS framework a CSS framework provides pre-written CSS that we can use in our applications some of the popular ones are bootstrap Tailwind Foundation skeleton and so on now as you can see here on npm Trends bootstrap used to be very popular and a lot of projects are still using it but over the past couple of years Tailwind has been emerging and overtaking bootstrap so a lot of newer projects particularly react projects use Tailwind so out of these I recommend learning Tailwind it's not that complicated and you can get a decent grasp of it in about two to 4 weeks another key skill that employers are looking for especially in senior developers is automated testing with automated testing we can write code to test our code and make sure it functions correctly automated testing minimizes bugs and enhances the overall quality of our applications there are many testing Frameworks out there but the two most popular ones are just and vest which are pretty similar so once you learn one of them you can learn the other pretty quickly just is the most popular one but but it has some baggage so newer projects often use vest again they're very similar and you can start with either of them I believe 3 to four weeks is enough to learn the essence of just and automated testing principles next on our list is meta Frameworks a meta framework is a higher level framework that sits on top of a core UI library or framework and enhances its capabilities it's not something that all employers are looking for because it's only used in newer projects a lot of older projects don't use a meta framework but if you want to have a Competitive Edge if you're looking for a better position with a better salary I would recommend learning a meta framework for react applications we have nextjs which is the more popular option and remix I recommend learning nextjs which you can master in four to 6 weeks if you have a strong foundation in react now if you want to get into Mobile development and further increase your job opportunities learn react native it's a framework for building crossplatform mobile apps using react if you have a solid understanding of React 2 months is enough to get a good grasp of react native so that really sums up the essential skills you need to become a frontend developer if you have any questions please let me know in the comments below and I will do my best to answer you right here or in my future videos If you enjoyed this video please give it a like And subscribe for more useful content,True
J-graiyPhpw,9 Reasons People Hate JavaScript,"Why does everyone HATE JavaScript? We expose its flaws, quirks, and why it's still the king of the web!

✋ Stay connected

- Twitter: https://twitter.com/moshhamedani
- Facebook: https://www.facebook.com/programmingwithmosh/
- Instagram: https://www.instagram.com/codewithmosh.official/
- LinkedIn: https://www.linkedin.com/school/codewithmosh/

📖 What's covered

00:00 - Introducing JavaScript
00:14 - History of JavaScript
00:32 - Coercion 
00:59 - Equality operators
01:29 - Array.sort
01:50 - Null and undefined
02:08 - The this keyword
02:23 - Classes 
02:38 - Module system
03:16 - TypeScript
03:47 - Ecosystem
04:28 - Why JavaScript is the king

#javascript #programming #webdevelopment  #coding",2024-05-17T13:00:17Z,"javascript, javascript for beginners, learn javascript, web development, javascript crash course, programming with mosh, code with mosh, mosh hamedani, javascript tutorial, learn javascript for beginners, javascript basics, javascript programming, programming tutorial, js tutorial, javascript lesson, javascript 2024, front end, programming, coding, javascript important parts, javascript essentials, javascript summary",27.0,en,en,https://i.ytimg.com/vi/J-graiyPhpw/default.jpg,PT4M45S,121926.0,3963.0,357.0,public,"JavaScript the most popular programming language in the world and also one of the most hated languages but why why is there so much JavaScript hate let's be honest JavaScript has baggage it was created in 1995 by this dude in just 10 days as a tiny scripting language to add a bit of interactivity to web pages it wasn't meant for the massive complex apps we built today so naturally it's got some weird behaviors that can make everyone even coding Pros confused for example JavaScript automatically converts values from one type to another in operations that involve different types this is supposed to make JavaScript flexible but it can lead to some confusing unpredictable results for example if you add two empty arrays we get an empty string if we add an empty array to an empty object we get the string object object but if you swap the order of operants we get zero and if you add two empty objects we get not a number in JavaScript we have two operators for comparing values loose equality or double equals and strict equality or triple equals if you accidentally don't type that extra equal sign you're in for a surprise here's another funny example with double equals number zero equals the string zero now number zero also equals an empty array so if number zero equals empty string and an empty array we should assume that a string zero equals an empty array right nope they're not equal here's another funny one let's say we have an array of numbers like 1 100,000 21 30 and 4 if we use array. sort to sort this array we get the same result why because by default the sort method sorts elements as if they were strings to have JavaScript sort numbers correctly we need to provide a compare function to the sort method the other issue is that JavaScript has two special values for representing no values null and undefined a lot of people especially beginners don't know the difference but they are not the same thing undefined means a variable has no value assigned but null means the value is intentionally empty another problem is that this keyword which is supposed to refer to the object that it belongs to but it can have different values depending on where it's used and how the this keyword shifts and morphs confusing developers as it changes context now JavaScript pretends to have classes but it doesn't JavaScript classes are just syntactic sugar over Constructor functions JavaScript uses prototypical inheritance which is different from the classical inheritance model we have in languages like Java or C the other big problem is the module system in JavaScript JavaScript was not initially designed for large scale applications so it didn't have a native module system like languages like C Java or python so over time people came up with various module systems like commonjs AMD UMD and finally the official OS script modules the problem problem is each of these module systems have their own syntax and conventions and a lot of older projects still use the older systems this means we have to translate between module systems using tools like webpack or B which adds another layer of complexity now typescript was created to address these issues it's a super set of JavaScript that adds static typing and other features it can help catch errors and make large projects more manageable but it's a whole other language you got to learn on top of JavaScript plus there is an extra build step involved because we have to compile our typescript code into regular JavaScript code so browsers can understand it that's why some folks find typescript adding an extra layer of complexity to their projects so they have been moving away from it the other problem with JavaScript is it's chaotic ecosystem of packages libraries Frameworks and even meta Frameworks every day you see a new medium or Twitter post about a new JavaScript tool or framework that can do something twice faster while complicating the project tfold Junior devs jump up and down on how amazing it is while the project gets more entangled in yet another blackbox JavaScript tool the problem is by the time you learn a new framework it's already outdated and replaced by something newer and shinier that's why folks from other backgrounds sometimes get the impression that JavaScript devs spend more time chasing the shiny new tools than practicing core coding principles and best practices now on a positive note JavaScript runs everywhere it's the language of web but also runs on servers tons of jobs require JavaScript so even with all the quirks it's a language that pays the bills if you enjoyed this video give it a like And subscribe for more videos like this",True
3WphgC4wq0I,Stop Wasting Time on the Wrong Languages,#coding #programming,2024-05-10T13:00:03Z,"web development, computer science, how to become a software engineer, coding, programming, programming with mosh, code with mosh, mosh hamedani, get a job",27.0,en,en,https://i.ytimg.com/vi/3WphgC4wq0I/default.jpg,PT57S,22144.0,1314.0,31.0,public,I see a lot of my students try to learn many unrelated programming languages at the same time they learn a bit of C++ while learning JavaScript and python look each of these languages has certain strengths and is often used for a specific kind of job in the tech world for example C++ is a powerful beast when it comes to building amazing games or controlling physical objects like SmartWatches self-driving cars and all the cool gadgets on the other hand JavaScript is all about making websites interact Ive and dynamic so someone learning JavaScript and C++ at the same time is like someone trying to become a dentist and a heart surgeon at the same time let's be realistic if you only know bits of JavaScript and C++ you can't build either a game or a website if you want that coding job you have to focus on one language at a time and then learn the other tools and technologies that go with it so you can build something that employers will actually care about,True
7IoNR3q2Jcc,Is Coding Still Worth Learning in 2024?,#coding #programming #codewithmosh,2024-05-09T13:00:07Z,"web development, computer science, how to become a software engineer, coding, programming, programming with mosh, code with mosh, mosh hamedani, get a job",27.0,en,en,https://i.ytimg.com/vi/7IoNR3q2Jcc/default.jpg,PT35S,37337.0,1341.0,34.0,public,I got this question on this channel hey msh I'm 30 and I was planning to start a career as a programmer do you think this is wise commment question a lot of people are worried that AI is going to replace software Engineers so is coding still worth learning in 2024 well depends who you ask if you ask certain folks the ones who always seem miserable and say everything is going to collapse they will say no coding has no future but I've got a different take backed up by real word numbers check out my full video where I showed data that shows the continued demand for software engineers,True
tdFsel6-bgo,How to Get a Programming Job with No Experience,#coding #programming #codingadvice #codewithmosh,2024-05-08T13:01:00Z,"web development, computer science, how to become a software engineer, coding, programming, programming with mosh, code with mosh, mosh hamedani, get a job",27.0,en,en,https://i.ytimg.com/vi/tdFsel6-bgo/default.jpg,PT55S,22939.0,1402.0,30.0,public,you guys ask me this question all the time how can I get my first programming job when everyone wants at least two years of experience it's a valid concern so here's my solution do freelance work even for free help a friend a family member a local business build them a simple website or an app so you get a chance to solve real problems instead of just following tutorials you will have deadlines you will get feedback basically you will prove you can handle the whole development process that's what employeers are looking for now think like an employer who would you hire someone who has watched a million courses but delivered zero projects or someone who has built stuff once you have those projects then update your resume list a project the take you used and highlight your soft skills this is how you get your first programming job once you do that the rest gets way easier if you enjoy this video hit the like button and follow me for more coding advice,True
8jP78iP6zVM,Do you need a college degree to be a software engineer?,,2024-05-03T13:00:11Z,,27.0,en,en,https://i.ytimg.com/vi/8jP78iP6zVM/default.jpg,PT43S,21780.0,1357.0,30.0,public,do you really need a computer science degree to be a software engineer well it depends where you live in the US companies like Apple and Google are all about coding and problem solving skills not degrees more and more companies are catching on but some still filter candidates by degree look if you love getting a degree go for it but here is the truth most college programs are seriously outdated so if you think that degree is a golden ticket to a job think again you will spend four years and a lot of money to learn some outdated theoretical stuff that aren't used on the job so you'll still need to teach yourself all the up-to-day tech that employers actually care about hit the like button if you agree and follow me for more non-nonsense coding advice,True
Zl1hnNOAbFQ,50 Hour Courses Are a SCAM! Here's Why...,,2024-05-02T13:00:28Z,"coding, programming, learn to code, coding resources, learning to code, coding courses, programming with mosh, code with mosh, mosh hamedani",27.0,en,en,https://i.ytimg.com/vi/Zl1hnNOAbFQ/default.jpg,PT32S,17883.0,961.0,33.0,public,see those massive 50-hour courses promising you a job don't fall for it to learn the job there are many skills you need not just one language do you have 50 hours to spend on each of these skills needed for a web development job that's why most people don't finish these courses plus most of these courses are filled with fluff and repetition so longer doesn't mean better choose shorter focused courses that get you building projects fast that's the key to Landing a job not endless lectures follow me for more useful videos like this,True
cVMh0SIjp9k,YouTube Tutorials Won't Get You Hired,,2024-04-26T13:00:36Z,"how to learn to code, how to become a software engineer, software engineer, programming, computer science, big tech, day in the life of software engineer, leetcode, learn to code, learn to code for beginners, coding advice, coding mistakes, coding, coding for beginners, coding resources, code with mosh, programming with mosh, mosh hamedani, software engineering, web development",27.0,en,en,https://i.ytimg.com/vi/cVMh0SIjp9k/default.jpg,PT59S,20989.0,1424.0,22.0,public,listen I love a good YouTube tutorial but thinking you can land a coding job with those alone that's a recipe for disappointment here is the thing tutorials are great for quick fixes but they can give you this false sense of knowing stuff you jump from topic to topic feeling like you're learning but you're not building those deep in demand skills plus take changes so fast and chasing every new tutorial is a recipe for Burnout not a job to stand out in the job market you need a strategy first find your thing what makes you excited building websites mobile apps games AI decide and commit to a direction then check out job postings in your Niche what are they always asking for that's your must learn list once you have your list Master One skill at a time find a good course that goes deep not just surface level finish it build a project and prove you truly get it that's how you impress employers follow me for more useful videos like this,True
iw0znRuaYL8,The FASTEST Way to Learn Coding & Get a Job,,2024-04-25T13:00:42Z,"how to learn to code, how to become a software engineer, software engineer, programming, computer science, big tech, day in the life of software engineer, leetcode, learn to code, learn to code for beginners, coding advice, coding mistakes, coding, coding for beginners, coding resources, code with mosh, programming with mosh, mosh hamedani, software engineering, web development",27.0,en,en,https://i.ytimg.com/vi/iw0znRuaYL8/default.jpg,PT31S,35079.0,1482.0,18.0,public,after 20 years in Tech let me tell you this you don't need a computer science degree to be a software engineer for example one of my students was an electronics engineer he dedicated a year to learn coding and landed his first software engineering job doubling his salary in the process what you need is the right strategy not learning all programming languages in the world today I will share the fastest way to go from zero to a full-time software engineer ready to land your dream Tech job check out my full video link in the description,True
KkmSR7c9qLc,What is Automated Testing,#coding #programming #reactjs,2024-04-23T13:00:17Z,"react testing, react testing library, react testing tutorial, react testing tutorial for beginners, react testing with jest, react testing course, unit testing, code with mosh, programming with mosh, mosh hamedani, web development, vitest, jest, reactjs, react, automated testing",27.0,en,en,https://i.ytimg.com/vi/KkmSR7c9qLc/default.jpg,PT42S,11660.0,564.0,2.0,public,ever update your app and suddenly something is broken I know the feeling automated testing is the answer that means we write code to test our code this way every time we make changes to our app we can run hundreds or thousands of tests in seconds to quickly find out if you have accidentally broken anything this is much faster than manually testing every feature every time we update our code that's why take Giants pay big bucks for engineers who know automated testing so if you want to land better job opportunities you must have this critical scale on your resume I have a 1-hour tutorial that teaches you the fundamentals of unit testing react applications watch it now on my YouTube channel,True
4gX44uyGSHo,Is Coding Still Worth Learning in 2024?,"AI replacing coders? The REAL story about software engineering in 2024. Stats, trends, and the truth you need to know.

✋ Stay connected

- Twitter: https://twitter.com/moshhamedani
- Facebook: https://www.facebook.com/programmingwithmosh/
- Instagram: https://www.instagram.com/codewithmosh.official/
- LinkedIn: https://www.linkedin.com/school/codewithmosh/

📖 Chapters

00:00 - Is coding still worth learning in 2024?
01:16 - Is AI replacing software engineers?
02:12 - Impact of AI on software engineering
03:31 - The problem with AI-generated code 
05:15 - How AI can help software engineers 
05:53 - Does AI really make you code faster?
07:05 - Can one AI-powered engineer do the work of many?
08:07 - Future of software engineering 

#coding #techinsider #ai",2024-04-17T13:00:07Z,"learn to code, web development, artificial intelligence, coding job, code beginner, software engineering, self taught programmer, how to learn to code, web dev, career in tech, software developer job, coding, new grad software engineer, programming, code with mosh, programming with mosh, mosh hamedani",27.0,en,en,https://i.ytimg.com/vi/4gX44uyGSHo/default.jpg,PT9M33S,378730.0,11399.0,842.0,public,,False
FW49JfEXI3E,Never Leave VSCode Again!,#vscode #coding #programming,2024-04-16T13:00:23Z,"vscode, tutorial vscode, vs code, programming, vscode web developer, software developer tools, learn vscode in 6 minutes, coding, programming with mosh, mosh hamedani, code with mosh",27.0,en,en,https://i.ytimg.com/vi/FW49JfEXI3E/default.jpg,PT34S,25015.0,942.0,9.0,public,,False
Vrtx9G9lEuM,Python in 1 Minute,,2024-04-13T14:00:19Z,"python for beginners, python, python programming, programming, python for everybody, python tutorial, programming with mosh, computer programming, python tips, python from scratch, python coding, what is python, python language, code with mosh, mosh hamedani",27.0,en,en,https://i.ytimg.com/vi/Vrtx9G9lEuM/default.jpg,PT1M,270815.0,13094.0,89.0,public,,False
vE7Cy5csYbQ,Python in 2 Minutes!,"Get to know Python and why it's hated by C++ programmers! 

🔗 Python tutorials 

https://youtu.be/kqtD5dpn9C8?si=Z9CtJNU1FStlnepW
https://youtu.be/_uQrJ0TkZlc?si=-mGZLOQn7YpLAlXJ

✋ Stay connected

- Twitter: https://twitter.com/moshhamedani
- Facebook: https://www.facebook.com/programmingwithmosh/
- Instagram: https://www.instagram.com/codewithmosh.official/
- LinkedIn: https://www.linkedin.com/school/codewithmosh/

📖 What's covered

00:00 - Why Python is so popular
00:10 - Applications of Python  
00:18 - Python ecosystem
00:34 - History of Python 
00:43 - Python interpreter 
00:52 - Hidden gems of Python 
01:01 - Basic Python syntax 
01:44 - What's with ""batteries included""

#python #programming #ai #coding",2024-04-12T13:01:00Z,"python for beginners, python, python programming, programming, python for everybody, python tutorial, programming with mosh, computer programming, python tips, python from scratch, python coding, what is python, python language, code with mosh, mosh hamedani",27.0,en,en,https://i.ytimg.com/vi/vE7Cy5csYbQ/default.jpg,PT1M59S,92239.0,2623.0,105.0,public,,False
nzzPMc1X_gM,Mind-Blowing AI:  This Tool Clones Voices Perfectly!,#coding #chatgpt #ai,2024-04-10T13:15:03Z,"voice engine, openai, open ai, chatgpt, chat gpt, code with mosh, programming with mosh, mosh hamedani, artificial intelligence, coding, programming",27.0,en,en,https://i.ytimg.com/vi/nzzPMc1X_gM/default.jpg,PT25S,11931.0,424.0,12.0,public,a UI tool lets you clone anyone's Voice using a 15-second sample here's an audio sample force is a push or pull that can make an object move and here's the AI generated voice some of the most amazing habitats on Earth are found in the rainforest sounds identical I've got more amazing examples plus the pros and cons of this crazy technology check out my full video link in the description,True
27YP6n6pDh0,The FASTEST Way to Learn to Code & Get a Job,"Ready to change your life? Learn how ordinary people transformed their careers with coding and landed high-paying tech jobs in a year. Step-by-step system inside!

✋ Stay connected

- Twitter: https://twitter.com/moshhamedani
- Facebook: https://www.facebook.com/programmingwithmosh/
- Instagram: https://www.instagram.com/codewithmosh.official/
- LinkedIn: https://www.linkedin.com/school/codewithmosh/

📖 Chapters

00:05 - Meet people who transformed their lives with code
00:59 - The coding trap that's slowing you down
01:28 - Your dream tech job: how to choose
01:44 - The roadmap to your coding success
02:07 - The right way to learn coding
02:52 - How to practice
03:37 - How to impress employers
03:56 - How to prepare for interviews
05:00 - Your job search action plan

#codingjourney #learntocode #leetcode  #programming #coding #techinsider",2024-04-09T13:00:06Z,"how to learn to code, how to become a software engineer, software engineer, programming, computer science, big tech, day in the life of software engineer, leetcode, learn to code, learn to code for beginners, coding advice, coding mistakes, coding, coding for beginners, coding resources, code with mosh, programming with mosh, mosh hamedani, software engineering, web development",27.0,en,en,https://i.ytimg.com/vi/27YP6n6pDh0/default.jpg,PT5M48S,164679.0,7247.0,314.0,public,"what if I told you it's possible to land a coding job in a year even without a computer science degree meet my student John he used to work as an aviation electrician earning $28,000 a year he dedicated 6 months to learn to code and landed his first developer job as a frontend developer boosting his salary to $552,000 now he's a full stack developer earning $90,000 a year John story is outstanding and quite frankly not everyone can get a job so quickly but I've seen tons of people people transform their careers through coding in a year this is Francisco he was an electronics engineer he learned to code and landed his first developer job within a year now he's a software architect earning 2 and a half times more than his previous job so are you curious how they did it and if you can achieve the same results in this video I'm sharing a stepbystep system plus actionable tips to help you break into the world of coding even if you are starting from scratch all right the biggest mistake I see beginners make is that they try to learn a bunch of languages like Python and JavaScript because somebody on YouTube told them they are popular so they assume that simply learning a few popular languages automatically makes them hirable but it doesn't work that way these languages have specific purposes and are often used in different kinds of jobs some of these languages are also unrelated so learning all of them together doesn't really prepare you for any kind of job so instead of focusing on Pro programming languages the first step is figuring out your dream take job do you want to build beautiful websites mobile apps games this decision will tell you what exactly you need to learn so you wouldn't waste time learning things that you're not going to use the next step is finding a learning path for the kind of work you want to do for example for web development you need to learn HTML CSS JavaScript and a bunch of other stuff now this applies to everything if game development gets you pumped that's a whole different set of tools so just do a simple search like game development learning path or data science learning path there are tons of road maps online the next step is learning and this is where I've seen a lot of people make common mistakes that slow them down the first mistake is that they go on YouTube and watch random disconnected tutorials trying to learn bits and pieces it takes far longer to learn something properly this way the other common mistake I see is people go on platforms like udemy and take these super long courses thinking that more hours means they will learn more but in reality they often never finish up those courses and all those unfinished courses pile up and make them feel less motivated here's the right way to learn find a properly structured course you think you can commit to and finish there's so many excellent options out there pick an instructor whose teaching style you like and then dedicate yourself to actually finishing each course now simply watching videos is not enough coding is about solving new problems so you have to constantly practice and that's what I love love about coding that's what inspired me to become a software engineer and not a medical doctor or lawyer because I wasn't great at memorizing but with coding you don't need to memorize much you need analytical and problem solving skills and with practice you will naturally memorize the stuff you need to know now the best way to practice is asking chat GPT for exercise or project ideas just tell it what you're learning and your skill level and it can suggest some options if the suggestions are too complex just ask for simpler ones it's a great way to find exercises and projects that will actually challenge you and help your progress now as you build projects make sure to put them on GitHub GitHub is like an online resume for developers you can put your code there and show it to potential employers plus you can get feedback from others in the community and improve your code there are also millions of projects on GitHub so you can look at other people's code and learn from them now let's talk about interviews a common mistake I see people make is not prepar ing for those coding interviews you can be a fantastic coder but interviews are their own Beast especially at those top tech companies like Google Facebook and so on they often ask you tricky questions about data structures and algorithms like how to reverse a link list this is one of the topics taught to computer science students so if you don't have a computer science degree make sure to study this topic in reality you might never use these algorithms in your day-to-day work but studying them helps you build your problem solving skill skills and stand out in interviews so along with all the things you have in your learning path make sure to take a course on data structures and algorithms to prepare for interviews a very useful website you can use to practice these interview questions is lead code you can filter questions by complexity or companies and so on it's a very useful website also there are websites that offer mock interviews with experienced developers so you can do a mock interview and get feedback about your weak spots and where you got to improve Pro all right once you're confident in your skills start applying for jobs but keep in mind you may apply for 100 jobs only here back from 10 to 20 and get five interviews it's totally normal don't take it personally and definitely don't let it discourage you remember you're not the only one applying the key here is persistence keep applying for new jobs and also connect with Recruiters on platforms like LinkedIn and Twitter until you land your first job quite frankly Landing the first job can be the hardest part but once you get your first job and have some real life experience under your belt finding those next opportunities becomes a whole lot easier now if you have any questions let me know in the comments below I'm here to help you and if you found this video helpful give it a like And subscribe for more useful content",True
