channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount,video_id,video_title,video_description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_url,duration,viewCount,likeCount,commentCount,privacyStatus
UCnVzApLJE2ljPZSeQylSEyg,Data School,"Are you trying to learn data science so that you can get your first data science job? You're probably confused about what you're ""supposed"" to learn, and then you have the hardest time actually finding lessons you can understand!

Data School focuses you on the topics you need to master first, and offers in-depth tutorials that you can understand regardless of your educational background.

My name is Kevin Markham, and I'm the founder of Data School. I've taught data science using the Python programming language to hundreds of students in the classroom, and hundreds of thousands of students (like you) online.

Finding the right teacher was so important to my data science education, and so I sincerely hope that I can be the right data science teacher for you.

Please click the SUBSCRIBE button to be notified of my new data science tutorials! I look forward to interacting with you in the comments :)",US,https://yt3.ggpht.com/9WmrmxGOsS2wm1j20w7gUyojo6DqU9JunuHOb4BfG5Vm4ICPnmdYlui9NMoL2WpqHzHmvYR6mg=s88-c-k-c0x00ffffff-no-rj,259000,155,6EtfLjKhIec,Drop the first category from binary features (only) with OneHotEncoder,"New in version 0.23: Use drop='if_binary' with OneHotEncoder to drop the first category ONLY if it's a binary feature (meaning it has exactly two categories).

Note: Beginning in scikit-learn 1.0, drop='first' and drop='if_binary' can both be used with handle_unknown='ignore'. However, the dropped category and an unknown category will both be encoded as all zeros.

👉 New tips every TUESDAY and THURSDAY! 👈

🎥 Watch all tips: https://www.youtube.com/playlist?list=PL5-da3qGB5ID7YYAqireYEew2mWVvgmj6
🗒️ Code for all tips: https://github.com/justmarkham/scikit-learn-tips
💌 Get tips via email: https://scikit-learn.tips


=== WANT TO GET BETTER AT MACHINE LEARNING? ===

1) LEARN THE FUNDAMENTALS in my intro course (free!): https://courses.dataschool.io/introduction-to-machine-learning-with-scikit-learn

2) BUILD YOUR ML CONFIDENCE in my intermediate course: https://courses.dataschool.io/building-an-effective-machine-learning-workflow-with-scikit-learn

3) LET'S CONNECT!
- Newsletter: https://www.dataschool.io/subscribe/
- Twitter: https://twitter.com/justmarkham
- Facebook: https://www.facebook.com/DataScienceSchool/
- LinkedIn: https://www.linkedin.com/in/justmarkham/",2021-09-28T18:36:41Z,"python,machine learning,scikit-learn,data science",27,en,en,https://i.ytimg.com/vi/6EtfLjKhIec/default.jpg,PT4M7S,3241,97,9,public
UCnVzApLJE2ljPZSeQylSEyg,Data School,"Are you trying to learn data science so that you can get your first data science job? You're probably confused about what you're ""supposed"" to learn, and then you have the hardest time actually finding lessons you can understand!

Data School focuses you on the topics you need to master first, and offers in-depth tutorials that you can understand regardless of your educational background.

My name is Kevin Markham, and I'm the founder of Data School. I've taught data science using the Python programming language to hundreds of students in the classroom, and hundreds of thousands of students (like you) online.

Finding the right teacher was so important to my data science education, and so I sincerely hope that I can be the right data science teacher for you.

Please click the SUBSCRIBE button to be notified of my new data science tutorials! I look forward to interacting with you in the comments :)",US,https://yt3.ggpht.com/9WmrmxGOsS2wm1j20w7gUyojo6DqU9JunuHOb4BfG5Vm4ICPnmdYlui9NMoL2WpqHzHmvYR6mg=s88-c-k-c0x00ffffff-no-rj,259000,155,9MW6Vpzbock,Estimators only print parameters that have been changed,"New in version 0.23: Estimators only print the parameters that are *not* set to their default values.
You can still see all parameters with get_params(), or restore the previous behavior with set_config().

👉 New tips every TUESDAY and THURSDAY! 👈

🎥 Watch all tips: https://www.youtube.com/playlist?list=PL5-da3qGB5ID7YYAqireYEew2mWVvgmj6
🗒️ Code for all tips: https://github.com/justmarkham/scikit-learn-tips
💌 Get tips via email: https://scikit-learn.tips


=== WANT TO GET BETTER AT MACHINE LEARNING? ===

1) LEARN THE FUNDAMENTALS in my intro course (free!): https://courses.dataschool.io/introduction-to-machine-learning-with-scikit-learn

2) BUILD YOUR ML CONFIDENCE in my intermediate course: https://courses.dataschool.io/building-an-effective-machine-learning-workflow-with-scikit-learn

3) LET'S CONNECT!
- Newsletter: https://www.dataschool.io/subscribe/
- Twitter: https://twitter.com/justmarkham
- Facebook: https://www.facebook.com/DataScienceSchool/
- LinkedIn: https://www.linkedin.com/in/justmarkham/",2021-09-23T15:38:09Z,"python,machine learning,scikit-learn,data science",27,en,en,https://i.ytimg.com/vi/9MW6Vpzbock/default.jpg,PT1M36S,1967,60,3,public
UCnVzApLJE2ljPZSeQylSEyg,Data School,"Are you trying to learn data science so that you can get your first data science job? You're probably confused about what you're ""supposed"" to learn, and then you have the hardest time actually finding lessons you can understand!

Data School focuses you on the topics you need to master first, and offers in-depth tutorials that you can understand regardless of your educational background.

My name is Kevin Markham, and I'm the founder of Data School. I've taught data science using the Python programming language to hundreds of students in the classroom, and hundreds of thousands of students (like you) online.

Finding the right teacher was so important to my data science education, and so I sincerely hope that I can be the right data science teacher for you.

Please click the SUBSCRIBE button to be notified of my new data science tutorials! I look forward to interacting with you in the comments :)",US,https://yt3.ggpht.com/9WmrmxGOsS2wm1j20w7gUyojo6DqU9JunuHOb4BfG5Vm4ICPnmdYlui9NMoL2WpqHzHmvYR6mg=s88-c-k-c0x00ffffff-no-rj,259000,155,aMLLY9T3HPQ,Load a toy dataset into a DataFrame,"New in version 0.23: Need to load a toy dataset into a DataFrame, including column names? Set as_frame=True.
Want features and target as separate objects? Also set return_X_y=True.

👉 New tips every TUESDAY and THURSDAY! 👈

🎥 Watch all tips: https://www.youtube.com/playlist?list=PL5-da3qGB5ID7YYAqireYEew2mWVvgmj6
🗒️ Code for all tips: https://github.com/justmarkham/scikit-learn-tips
💌 Get tips via email: https://scikit-learn.tips


=== WANT TO GET BETTER AT MACHINE LEARNING? ===

1) LEARN THE FUNDAMENTALS in my intro course (free!): https://courses.dataschool.io/introduction-to-machine-learning-with-scikit-learn

2) BUILD YOUR ML CONFIDENCE in my intermediate course: https://courses.dataschool.io/building-an-effective-machine-learning-workflow-with-scikit-learn

3) LET'S CONNECT!
- Newsletter: https://www.dataschool.io/subscribe/
- Twitter: https://twitter.com/justmarkham
- Facebook: https://www.facebook.com/DataScienceSchool/
- LinkedIn: https://www.linkedin.com/in/justmarkham/",2021-09-21T16:13:53Z,"python,machine learning,scikit-learn,data science,pandas",27,en,en,https://i.ytimg.com/vi/aMLLY9T3HPQ/default.jpg,PT2M11S,3319,78,6,public
UCnVzApLJE2ljPZSeQylSEyg,Data School,"Are you trying to learn data science so that you can get your first data science job? You're probably confused about what you're ""supposed"" to learn, and then you have the hardest time actually finding lessons you can understand!

Data School focuses you on the topics you need to master first, and offers in-depth tutorials that you can understand regardless of your educational background.

My name is Kevin Markham, and I'm the founder of Data School. I've taught data science using the Python programming language to hundreds of students in the classroom, and hundreds of thousands of students (like you) online.

Finding the right teacher was so important to my data science education, and so I sincerely hope that I can be the right data science teacher for you.

Please click the SUBSCRIBE button to be notified of my new data science tutorials! I look forward to interacting with you in the comments :)",US,https://yt3.ggpht.com/9WmrmxGOsS2wm1j20w7gUyojo6DqU9JunuHOb4BfG5Vm4ICPnmdYlui9NMoL2WpqHzHmvYR6mg=s88-c-k-c0x00ffffff-no-rj,259000,155,NxLfpcfGzns,Get the feature names output by a ColumnTransformer,"Need to get the feature names output by a ColumnTransformer?
Use get_feature_names(), which now works with ""passthrough"" columns (new in version 0.23)!

👉 New tips every TUESDAY and THURSDAY! 👈

🎥 Watch all tips: https://www.youtube.com/playlist?list=PL5-da3qGB5ID7YYAqireYEew2mWVvgmj6
🗒️ Code for all tips: https://github.com/justmarkham/scikit-learn-tips
💌 Get tips via email: https://scikit-learn.tips


=== WANT TO GET BETTER AT MACHINE LEARNING? ===

1) LEARN THE FUNDAMENTALS in my intro course (free!): https://courses.dataschool.io/introduction-to-machine-learning-with-scikit-learn

2) BUILD YOUR ML CONFIDENCE in my intermediate course: https://courses.dataschool.io/building-an-effective-machine-learning-workflow-with-scikit-learn

3) LET'S CONNECT!
- Newsletter: https://www.dataschool.io/subscribe/
- Twitter: https://twitter.com/justmarkham
- Facebook: https://www.facebook.com/DataScienceSchool/
- LinkedIn: https://www.linkedin.com/in/justmarkham/",2021-09-16T15:28:08Z,"python,machine learning,scikit-learn,data science",27,en,en,https://i.ytimg.com/vi/NxLfpcfGzns/default.jpg,PT2M19S,8926,135,10,public
UCnVzApLJE2ljPZSeQylSEyg,Data School,"Are you trying to learn data science so that you can get your first data science job? You're probably confused about what you're ""supposed"" to learn, and then you have the hardest time actually finding lessons you can understand!

Data School focuses you on the topics you need to master first, and offers in-depth tutorials that you can understand regardless of your educational background.

My name is Kevin Markham, and I'm the founder of Data School. I've taught data science using the Python programming language to hundreds of students in the classroom, and hundreds of thousands of students (like you) online.

Finding the right teacher was so important to my data science education, and so I sincerely hope that I can be the right data science teacher for you.

Please click the SUBSCRIBE button to be notified of my new data science tutorials! I look forward to interacting with you in the comments :)",US,https://yt3.ggpht.com/9WmrmxGOsS2wm1j20w7gUyojo6DqU9JunuHOb4BfG5Vm4ICPnmdYlui9NMoL2WpqHzHmvYR6mg=s88-c-k-c0x00ffffff-no-rj,259000,155,_UKYxucD1Io,Create an interactive diagram of a Pipeline in Jupyter,"New in version 0.23: Create interactive diagrams of Pipelines (and other estimators) in Jupyter!
Click on any element to see more details. You can even export the diagram to an HTML file!

👉 New tips every TUESDAY and THURSDAY! 👈

🎥 Watch all tips: https://www.youtube.com/playlist?list=PL5-da3qGB5ID7YYAqireYEew2mWVvgmj6
🗒️ Code for all tips: https://github.com/justmarkham/scikit-learn-tips
💌 Get tips via email: https://scikit-learn.tips


=== WANT TO GET BETTER AT MACHINE LEARNING? ===

1) LEARN THE FUNDAMENTALS in my intro course (free!): https://courses.dataschool.io/introduction-to-machine-learning-with-scikit-learn

2) BUILD YOUR ML CONFIDENCE in my intermediate course: https://courses.dataschool.io/building-an-effective-machine-learning-workflow-with-scikit-learn

3) LET'S CONNECT!
- Newsletter: https://www.dataschool.io/subscribe/
- Twitter: https://twitter.com/justmarkham
- Facebook: https://www.facebook.com/DataScienceSchool/
- LinkedIn: https://www.linkedin.com/in/justmarkham/",2021-09-14T15:26:39Z,"python,machine learning,scikit-learn,data science",27,en,en,https://i.ytimg.com/vi/_UKYxucD1Io/default.jpg,PT2M8S,5016,161,7,public
UCnVzApLJE2ljPZSeQylSEyg,Data School,"Are you trying to learn data science so that you can get your first data science job? You're probably confused about what you're ""supposed"" to learn, and then you have the hardest time actually finding lessons you can understand!

Data School focuses you on the topics you need to master first, and offers in-depth tutorials that you can understand regardless of your educational background.

My name is Kevin Markham, and I'm the founder of Data School. I've taught data science using the Python programming language to hundreds of students in the classroom, and hundreds of thousands of students (like you) online.

Finding the right teacher was so important to my data science education, and so I sincerely hope that I can be the right data science teacher for you.

Please click the SUBSCRIBE button to be notified of my new data science tutorials! I look forward to interacting with you in the comments :)",US,https://yt3.ggpht.com/9WmrmxGOsS2wm1j20w7gUyojo6DqU9JunuHOb4BfG5Vm4ICPnmdYlui9NMoL2WpqHzHmvYR6mg=s88-c-k-c0x00ffffff-no-rj,259000,155,oIcS_pvNtpo,Most parameters should be passed as keyword arguments,"New in version 0.23: Most parameters are now expected to be passed as keyword arguments.
They will raise a warning ⚠️ if passed positionally, and will error 🛑 starting in 0.25.

Note: scikit-learn 0.25 has been renamed to scikit-learn 1.0.

👉 New tips every TUESDAY and THURSDAY! 👈

🎥 Watch all tips: https://www.youtube.com/playlist?list=PL5-da3qGB5ID7YYAqireYEew2mWVvgmj6
🗒️ Code for all tips: https://github.com/justmarkham/scikit-learn-tips
💌 Get tips via email: https://scikit-learn.tips


=== WANT TO GET BETTER AT MACHINE LEARNING? ===

1) LEARN THE FUNDAMENTALS in my intro course (free!): https://courses.dataschool.io/introduction-to-machine-learning-with-scikit-learn

2) BUILD YOUR ML CONFIDENCE in my intermediate course: https://courses.dataschool.io/building-an-effective-machine-learning-workflow-with-scikit-learn

3) LET'S CONNECT!
- Newsletter: https://www.dataschool.io/subscribe/
- Twitter: https://twitter.com/justmarkham
- Facebook: https://www.facebook.com/DataScienceSchool/
- LinkedIn: https://www.linkedin.com/in/justmarkham/",2021-09-09T15:49:27Z,"python,machine learning,scikit-learn,data science",27,en,en,https://i.ytimg.com/vi/oIcS_pvNtpo/default.jpg,PT1M56S,2907,75,11,public
UCnVzApLJE2ljPZSeQylSEyg,Data School,"Are you trying to learn data science so that you can get your first data science job? You're probably confused about what you're ""supposed"" to learn, and then you have the hardest time actually finding lessons you can understand!

Data School focuses you on the topics you need to master first, and offers in-depth tutorials that you can understand regardless of your educational background.

My name is Kevin Markham, and I'm the founder of Data School. I've taught data science using the Python programming language to hundreds of students in the classroom, and hundreds of thousands of students (like you) online.

Finding the right teacher was so important to my data science education, and so I sincerely hope that I can be the right data science teacher for you.

Please click the SUBSCRIBE button to be notified of my new data science tutorials! I look forward to interacting with you in the comments :)",US,https://yt3.ggpht.com/9WmrmxGOsS2wm1j20w7gUyojo6DqU9JunuHOb4BfG5Vm4ICPnmdYlui9NMoL2WpqHzHmvYR6mg=s88-c-k-c0x00ffffff-no-rj,259000,155,f3HIw8o21Ao,Don't use .values when passing a pandas object to scikit-learn,"There's no need to use "".values"" when passing a DataFrame or Series to scikit-learn... it knows how to access the underlying NumPy array!

👉 New tips every TUESDAY and THURSDAY! 👈

🎥 Watch all tips: https://www.youtube.com/playlist?list=PL5-da3qGB5ID7YYAqireYEew2mWVvgmj6
🗒️ Code for all tips: https://github.com/justmarkham/scikit-learn-tips
💌 Get tips via email: https://scikit-learn.tips


=== WANT TO GET BETTER AT MACHINE LEARNING? ===

1) LEARN THE FUNDAMENTALS in my intro course (free!): https://courses.dataschool.io/introduction-to-machine-learning-with-scikit-learn

2) BUILD YOUR ML CONFIDENCE in my intermediate course: https://courses.dataschool.io/building-an-effective-machine-learning-workflow-with-scikit-learn

3) LET'S CONNECT!
- Newsletter: https://www.dataschool.io/subscribe/
- Twitter: https://twitter.com/justmarkham
- Facebook: https://www.facebook.com/DataScienceSchool/
- LinkedIn: https://www.linkedin.com/in/justmarkham/",2021-09-07T14:37:10Z,"python,machine learning,scikit-learn,data science",27,en,en,https://i.ytimg.com/vi/f3HIw8o21Ao/default.jpg,PT1M23S,3178,118,3,public
UCnVzApLJE2ljPZSeQylSEyg,Data School,"Are you trying to learn data science so that you can get your first data science job? You're probably confused about what you're ""supposed"" to learn, and then you have the hardest time actually finding lessons you can understand!

Data School focuses you on the topics you need to master first, and offers in-depth tutorials that you can understand regardless of your educational background.

My name is Kevin Markham, and I'm the founder of Data School. I've taught data science using the Python programming language to hundreds of students in the classroom, and hundreds of thousands of students (like you) online.

Finding the right teacher was so important to my data science education, and so I sincerely hope that I can be the right data science teacher for you.

Please click the SUBSCRIBE button to be notified of my new data science tutorials! I look forward to interacting with you in the comments :)",US,https://yt3.ggpht.com/9WmrmxGOsS2wm1j20w7gUyojo6DqU9JunuHOb4BfG5Vm4ICPnmdYlui9NMoL2WpqHzHmvYR6mg=s88-c-k-c0x00ffffff-no-rj,259000,155,BMBVwV8iarc,Add feature selection to a Pipeline,"It's simple to add feature selection to a Pipeline:
1. Use SelectPercentile to keep the highest scoring features
2. Add feature selection after preprocessing but before model building

P.S. Make sure to tune the percentile value!

👉 New tips every TUESDAY and THURSDAY! 👈

🎥 Watch all tips: https://www.youtube.com/playlist?list=PL5-da3qGB5ID7YYAqireYEew2mWVvgmj6
🗒️ Code for all tips: https://github.com/justmarkham/scikit-learn-tips
💌 Get tips via email: https://scikit-learn.tips


=== WANT TO GET BETTER AT MACHINE LEARNING? ===

1) LEARN THE FUNDAMENTALS in my intro course (free!): https://courses.dataschool.io/introduction-to-machine-learning-with-scikit-learn

2) BUILD YOUR ML CONFIDENCE in my intermediate course: https://courses.dataschool.io/building-an-effective-machine-learning-workflow-with-scikit-learn

3) LET'S CONNECT!
- Newsletter: https://www.dataschool.io/subscribe/
- Twitter: https://twitter.com/justmarkham
- Facebook: https://www.facebook.com/DataScienceSchool/
- LinkedIn: https://www.linkedin.com/in/justmarkham/",2021-09-02T10:28:15Z,"python,machine learning,scikit-learn,data science",27,en,en,https://i.ytimg.com/vi/BMBVwV8iarc/default.jpg,PT2M29S,8644,215,11,public
UCnVzApLJE2ljPZSeQylSEyg,Data School,"Are you trying to learn data science so that you can get your first data science job? You're probably confused about what you're ""supposed"" to learn, and then you have the hardest time actually finding lessons you can understand!

Data School focuses you on the topics you need to master first, and offers in-depth tutorials that you can understand regardless of your educational background.

My name is Kevin Markham, and I'm the founder of Data School. I've taught data science using the Python programming language to hundreds of students in the classroom, and hundreds of thousands of students (like you) online.

Finding the right teacher was so important to my data science education, and so I sincerely hope that I can be the right data science teacher for you.

Please click the SUBSCRIBE button to be notified of my new data science tutorials! I look forward to interacting with you in the comments :)",US,https://yt3.ggpht.com/9WmrmxGOsS2wm1j20w7gUyojo6DqU9JunuHOb4BfG5Vm4ICPnmdYlui9NMoL2WpqHzHmvYR6mg=s88-c-k-c0x00ffffff-no-rj,259000,155,s1gL82BxKos,Use FunctionTransformer to convert functions into transformers,"Want to do feature engineering within a ColumnTransformer or Pipeline?
1. Select an existing function (or write your own)
2. Convert it into a transformer using FunctionTransformer
3. 🥳

👉 New tips every TUESDAY and THURSDAY! 👈

🎥 Watch all tips: https://www.youtube.com/playlist?list=PL5-da3qGB5ID7YYAqireYEew2mWVvgmj6
🗒️ Code for all tips: https://github.com/justmarkham/scikit-learn-tips
💌 Get tips via email: https://scikit-learn.tips


=== WANT TO GET BETTER AT MACHINE LEARNING? ===

1) LEARN THE FUNDAMENTALS in my intro course (free!): https://courses.dataschool.io/introduction-to-machine-learning-with-scikit-learn

2) BUILD YOUR ML CONFIDENCE in my intermediate course: https://courses.dataschool.io/building-an-effective-machine-learning-workflow-with-scikit-learn

3) LET'S CONNECT!
- Newsletter: https://www.dataschool.io/subscribe/
- Twitter: https://twitter.com/justmarkham
- Facebook: https://www.facebook.com/DataScienceSchool/
- LinkedIn: https://www.linkedin.com/in/justmarkham/",2021-08-31T11:48:09Z,"python,machine learning,scikit-learn,data science",27,en,en,https://i.ytimg.com/vi/s1gL82BxKos/default.jpg,PT4M9S,7808,208,29,public
UCnVzApLJE2ljPZSeQylSEyg,Data School,"Are you trying to learn data science so that you can get your first data science job? You're probably confused about what you're ""supposed"" to learn, and then you have the hardest time actually finding lessons you can understand!

Data School focuses you on the topics you need to master first, and offers in-depth tutorials that you can understand regardless of your educational background.

My name is Kevin Markham, and I'm the founder of Data School. I've taught data science using the Python programming language to hundreds of students in the classroom, and hundreds of thousands of students (like you) online.

Finding the right teacher was so important to my data science education, and so I sincerely hope that I can be the right data science teacher for you.

Please click the SUBSCRIBE button to be notified of my new data science tutorials! I look forward to interacting with you in the comments :)",US,https://yt3.ggpht.com/9WmrmxGOsS2wm1j20w7gUyojo6DqU9JunuHOb4BfG5Vm4ICPnmdYlui9NMoL2WpqHzHmvYR6mg=s88-c-k-c0x00ffffff-no-rj,259000,155,-s-KdkYmCaA,Use AUC to evaluate multiclass problems,"AUC is an excellent evaluation metric for binary classification, especially if you have class imbalance.
New in scikit-learn 0.22: AUC can be used with multiclass problems! Supports ""one-vs-one"" and ""one-vs-rest"" strategies.

👉 New tips every TUESDAY and THURSDAY! 👈

🎥 Watch all tips: https://www.youtube.com/playlist?list=PL5-da3qGB5ID7YYAqireYEew2mWVvgmj6
🗒️ Code for all tips: https://github.com/justmarkham/scikit-learn-tips
💌 Get tips via email: https://scikit-learn.tips


=== WANT TO GET BETTER AT MACHINE LEARNING? ===

1) LEARN THE FUNDAMENTALS in my intro course (free!): https://courses.dataschool.io/introduction-to-machine-learning-with-scikit-learn

2) BUILD YOUR ML CONFIDENCE in my intermediate course: https://courses.dataschool.io/building-an-effective-machine-learning-workflow-with-scikit-learn

3) LET'S CONNECT!
- Newsletter: https://www.dataschool.io/subscribe/
- Twitter: https://twitter.com/justmarkham
- Facebook: https://www.facebook.com/DataScienceSchool/
- LinkedIn: https://www.linkedin.com/in/justmarkham/",2021-08-26T10:57:09Z,"python,machine learning,scikit-learn,data science",27,en,en,https://i.ytimg.com/vi/-s-KdkYmCaA/default.jpg,PT3M40S,9561,174,11,public
UCnVzApLJE2ljPZSeQylSEyg,Data School,"Are you trying to learn data science so that you can get your first data science job? You're probably confused about what you're ""supposed"" to learn, and then you have the hardest time actually finding lessons you can understand!

Data School focuses you on the topics you need to master first, and offers in-depth tutorials that you can understand regardless of your educational background.

My name is Kevin Markham, and I'm the founder of Data School. I've taught data science using the Python programming language to hundreds of students in the classroom, and hundreds of thousands of students (like you) online.

Finding the right teacher was so important to my data science education, and so I sincerely hope that I can be the right data science teacher for you.

Please click the SUBSCRIBE button to be notified of my new data science tutorials! I look forward to interacting with you in the comments :)",US,https://yt3.ggpht.com/9WmrmxGOsS2wm1j20w7gUyojo6DqU9JunuHOb4BfG5Vm4ICPnmdYlui9NMoL2WpqHzHmvYR6mg=s88-c-k-c0x00ffffff-no-rj,259000,155,Ld8-_WP0G90,Shuffle your dataset when using cross_val_score,"If you use cross-validation and your samples are NOT in an arbitrary order, shuffling may be required to get meaningful results.
Use KFold or StratifiedKFold in order to shuffle!

👉 New tips every TUESDAY and THURSDAY! 👈

🎥 Watch all tips: https://www.youtube.com/playlist?list=PL5-da3qGB5ID7YYAqireYEew2mWVvgmj6
🗒️ Code for all tips: https://github.com/justmarkham/scikit-learn-tips
💌 Get tips via email: https://scikit-learn.tips


=== WANT TO GET BETTER AT MACHINE LEARNING? ===

1) LEARN THE FUNDAMENTALS in my intro course (free!): https://courses.dataschool.io/introduction-to-machine-learning-with-scikit-learn

2) BUILD YOUR ML CONFIDENCE in my intermediate course: https://courses.dataschool.io/building-an-effective-machine-learning-workflow-with-scikit-learn

3) LET'S CONNECT!
- Newsletter: https://www.dataschool.io/subscribe/
- Twitter: https://twitter.com/justmarkham
- Facebook: https://www.facebook.com/DataScienceSchool/
- LinkedIn: https://www.linkedin.com/in/justmarkham/",2021-08-24T14:40:47Z,"python,machine learning,scikit-learn,data science",27,en,en,https://i.ytimg.com/vi/Ld8-_WP0G90/default.jpg,PT5M12S,7494,193,24,public
UCnVzApLJE2ljPZSeQylSEyg,Data School,"Are you trying to learn data science so that you can get your first data science job? You're probably confused about what you're ""supposed"" to learn, and then you have the hardest time actually finding lessons you can understand!

Data School focuses you on the topics you need to master first, and offers in-depth tutorials that you can understand regardless of your educational background.

My name is Kevin Markham, and I'm the founder of Data School. I've taught data science using the Python programming language to hundreds of students in the classroom, and hundreds of thousands of students (like you) online.

Finding the right teacher was so important to my data science education, and so I sincerely hope that I can be the right data science teacher for you.

Please click the SUBSCRIBE button to be notified of my new data science tutorials! I look forward to interacting with you in the comments :)",US,https://yt3.ggpht.com/9WmrmxGOsS2wm1j20w7gUyojo6DqU9JunuHOb4BfG5Vm4ICPnmdYlui9NMoL2WpqHzHmvYR6mg=s88-c-k-c0x00ffffff-no-rj,259000,155,IhUID_sD3hE,Four ways to examine the steps of a Pipeline,"There are FOUR ways to examine the steps of a Pipeline!
(I prefer method 1 since you can autocomplete the step & parameter names... but method 4 is SO short!)

👉 New tips every TUESDAY and THURSDAY! 👈

🎥 Watch all tips: https://www.youtube.com/playlist?list=PL5-da3qGB5ID7YYAqireYEew2mWVvgmj6
🗒️ Code for all tips: https://github.com/justmarkham/scikit-learn-tips
💌 Get tips via email: https://scikit-learn.tips


=== WANT TO GET BETTER AT MACHINE LEARNING? ===

1) LEARN THE FUNDAMENTALS in my intro course (free!): https://courses.dataschool.io/introduction-to-machine-learning-with-scikit-learn

2) BUILD YOUR ML CONFIDENCE in my intermediate course: https://courses.dataschool.io/building-an-effective-machine-learning-workflow-with-scikit-learn

3) LET'S CONNECT!
- Newsletter: https://www.dataschool.io/subscribe/
- Twitter: https://twitter.com/justmarkham
- Facebook: https://www.facebook.com/DataScienceSchool/
- LinkedIn: https://www.linkedin.com/in/justmarkham/",2021-08-19T09:14:48Z,"python,machine learning,scikit-learn,data science",27,en,en,https://i.ytimg.com/vi/IhUID_sD3hE/default.jpg,PT2M2S,3150,86,3,public
UCnVzApLJE2ljPZSeQylSEyg,Data School,"Are you trying to learn data science so that you can get your first data science job? You're probably confused about what you're ""supposed"" to learn, and then you have the hardest time actually finding lessons you can understand!

Data School focuses you on the topics you need to master first, and offers in-depth tutorials that you can understand regardless of your educational background.

My name is Kevin Markham, and I'm the founder of Data School. I've taught data science using the Python programming language to hundreds of students in the classroom, and hundreds of thousands of students (like you) online.

Finding the right teacher was so important to my data science education, and so I sincerely hope that I can be the right data science teacher for you.

Please click the SUBSCRIBE button to be notified of my new data science tutorials! I look forward to interacting with you in the comments :)",US,https://yt3.ggpht.com/9WmrmxGOsS2wm1j20w7gUyojo6DqU9JunuHOb4BfG5Vm4ICPnmdYlui9NMoL2WpqHzHmvYR6mg=s88-c-k-c0x00ffffff-no-rj,259000,155,HyP5MvlmbRc,Vectorize two text columns in a ColumnTransformer,"Want to vectorize two text columns in a ColumnTransformer?
You can't pass them in a list, but you can pass the vectorizer twice! (They'll learn separate vocabularies.)

👉 New tips every TUESDAY and THURSDAY! 👈

🎥 Watch all tips: https://www.youtube.com/playlist?list=PL5-da3qGB5ID7YYAqireYEew2mWVvgmj6
🗒️ Code for all tips: https://github.com/justmarkham/scikit-learn-tips
💌 Get tips via email: https://scikit-learn.tips


=== WANT TO GET BETTER AT MACHINE LEARNING? ===

1) LEARN THE FUNDAMENTALS in my intro course (free!): https://courses.dataschool.io/introduction-to-machine-learning-with-scikit-learn

2) BUILD YOUR ML CONFIDENCE in my intermediate course: https://courses.dataschool.io/building-an-effective-machine-learning-workflow-with-scikit-learn

3) LET'S CONNECT!
- Newsletter: https://www.dataschool.io/subscribe/
- Twitter: https://twitter.com/justmarkham
- Facebook: https://www.facebook.com/DataScienceSchool/
- LinkedIn: https://www.linkedin.com/in/justmarkham/",2021-08-17T10:24:42Z,"python,machine learning,scikit-learn,data science",27,en,en,https://i.ytimg.com/vi/HyP5MvlmbRc/default.jpg,PT1M57S,4115,77,9,public
