id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount
qyZ2XnMPqFU,From Script to Screen | Muaz Ali Khan | TEDxSolitaireGlobalSchoolsAttapur,The quintessential element of movie making - cinematography. Ambivert who loves art of cinematography. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx,2025-10-17T16:37:04Z,Creativity|English|Entertainment|TEDxTalks|[TEDxEID:64036],29,en,en,https://i.ytimg.com/vi/qyZ2XnMPqFU/default.jpg,https://i.ytimg.com/vi/qyZ2XnMPqFU/hqdefault.jpg,PT16M43S,576,26,15,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
F2KHXITEOyk,How cyberbullying affects our wellbeing | Mahi Talwar | TEDxTarneit Youth,"Have you ever felt sad or scared but didn’t know how to say it? Many kids are fighting quiet battles that no one can see. A lot of people don’t notice or don’t care enough to help. It's so important to keep every child safe, especially on the internet. Because every kid deserves to feel safe, seen, and
heard.  Mahi is a student at Barayip Primary School. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:36:56Z,Children|Cyber|English|Internet|Mental health|Online|Safety|TEDxTalks|Technology|[TEDxEID:62248],29,en,en,https://i.ytimg.com/vi/F2KHXITEOyk/default.jpg,https://i.ytimg.com/vi/F2KHXITEOyk/hqdefault.jpg,PT4M5S,810,15,2,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
YSFpfpE53KA,How sport changes lives | Kiara Thurecht | TEDxTarneit Youth,"Sport is fundamental in helping children develop their teamwork, confidence, how to be patient and make friends. Too many children leave sport too early. We want to encourage more sport in their lives. Kiara is a student at Warreen Primary School. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:36:48Z,Children|Development|English|Friendship|Health|Personal growth|Sports|TEDxTalks|[TEDxEID:62248],29,en,en,https://i.ytimg.com/vi/YSFpfpE53KA/default.jpg,https://i.ytimg.com/vi/YSFpfpE53KA/hqdefault.jpg,PT3M25S,585,10,1,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
mVWI_tNjfqo,Are you really okay? | Rose Baniya | TEDxTarneit Youth,"Every child is human, and that means every child has emotions. Sometimes, kids are going through silent battles, feeling hurt, scared, or sad; but no one can see it. In this talk, I want to ask a simple question: Are you really okay? As children, we have the power to speak up, not just for ourselves, but for others too. We can help save children from these endless bits of devastation by being kind, listening, and standing up for what’s right. Together, we can make the world a safer and more caring place for every child. Rose is a student at Barayip Primary School. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:36:39Z,Children|Choice|English|Health|Mental health|Safety|TEDxTalks|Voice|[TEDxEID:62248],29,en,en,https://i.ytimg.com/vi/mVWI_tNjfqo/default.jpg,https://i.ytimg.com/vi/mVWI_tNjfqo/hqdefault.jpg,PT6M36S,562,6,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
-78c0VbF_aM,The Invisible Half: Unlocking women's potential | Mariyam Ismail | TEDxSolitaireGlobalSchoolsAttapur,Explores the systemic barriers women face in business including funding gaps and leadership bias. A passionate advocate for gender equality and women’s empowerment in the business world. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx,2025-10-17T16:36:32Z,English|Gender|Global Issues|TEDxTalks|[TEDxEID:64036],29,en,en,https://i.ytimg.com/vi/-78c0VbF_aM/default.jpg,https://i.ytimg.com/vi/-78c0VbF_aM/hqdefault.jpg,PT8M31S,467,9,1,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
1FFx3KfWQKQ,"Live, Change or Blame the Fate? | Aqila Dzakiyah Khazanaha | TEDxPribadi School Depok","Is your life a story of fate or of your own making? Even small decisions can lead to big changes, and when we choose to face our fears instead of running away, we create new chances for ourselves. This speech is about how it’s not just about what happens to us, but how we respond. A speaker who lives life to the fullest. Aqila is a social and curious person who loves connecting with others and trying new things. She believes in making the most of every moment by staying active and engaged in meaningful activities that inspire both herself and those around her. Her talk is sure to spark new ideas and encourage you to live a more intentional life. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:36:24Z,Behavior|Decision making|English|Life|Motivation|Self improvement|TEDxTalks|[TEDxEID:65862],29,en,en,https://i.ytimg.com/vi/1FFx3KfWQKQ/default.jpg,https://i.ytimg.com/vi/1FFx3KfWQKQ/hqdefault.jpg,PT6M51S,268,4,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
1rnvvwpPNmo,The Ripple You Can’t See | Zhafirra Rabbani Yurianto | TEDxPribadi School Depok,"What if one small moment could change everything you thought you knew about your life? What if your everyday choices were ripples, spreading far beyond what you can see? Let’s find out how the tiniest unnoticed sparks can set off storms of transformation. A true mover and shaker. Zhafirra is an 8th-grade student with a thirst for learning and a passion for challenges. With a track record of success in Olympiads, competitions, and community service, she believes in the power of experience and connection. In this talk, she proves that curiosity and a drive to grow can create incredible opportunities. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:36:16Z,Achievement|Behavior|Communication|English|Life|Motivation|Self-help|TEDxTalks|[TEDxEID:65862],29,en,en,https://i.ytimg.com/vi/1rnvvwpPNmo/default.jpg,https://i.ytimg.com/vi/1rnvvwpPNmo/hqdefault.jpg,PT7M26S,154,4,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
I7zYxyY7NfU,"One Spark, One Change | Fakhira Zahrani Firman Masudi | TEDxPribadi School Depok","The story of two inspirational women who stood up, not with force, but with their voices. How can your voice create change? A creative soul with a passion for both art and nature, who is also a natural-born innovator. As a young, passionate soul, Fakhira once took part in the ""Girl's Day"" in the Netherlands, hosted by the European Patent Office. At just 11 years old, this 8th-grade student at Pribadi Depok experienced interactive workshops focusing on STEM and even had her first professional interview. In this talk, she will be as comfortable with a paintbrush as she is with a new scientific challenge. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:36:08Z,Activism|English|History|Humanities|Motivation|Movement|Self improvement|TEDxTalks|[TEDxEID:65862],29,en,en,https://i.ytimg.com/vi/I7zYxyY7NfU/default.jpg,https://i.ytimg.com/vi/I7zYxyY7NfU/hqdefault.jpg,PT6M26S,420,12,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
IAjFfVXGJt4,Breaking Free from Learned Helplessness | Afni Danisa Paramesti | TEDxPribadi School Depok,"Have you ever felt like no matter how hard you try, you just can't succeed?

That feeling of powerlessness has a name: learned helplessness. This speech will help you understand what it is, using real-life examples you can relate to. Most importantly, you'll discover simple, effective strategies to overcome it.

Ready to stop feeling defeated and unlock your true potential? A young voice with a powerful message. At just 13 years old, Afni is an 8th-grade student who is already making waves. A silver medalist at the 2025 Owlypia Debate and Speech Competition, she has a passion for psychology and a talent for weaving stories. In this talk, she proves that curiosity and a passion for learning have no age limit. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:35:58Z,Behavior|English|Goal-setting|Life|Motivation|Self improvement|Self-help|TEDxTalks|[TEDxEID:65862],29,en,en,https://i.ytimg.com/vi/IAjFfVXGJt4/default.jpg,https://i.ytimg.com/vi/IAjFfVXGJt4/hqdefault.jpg,PT7M33S,312,3,1,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
V5Mnviy6JTM,The Power of Silence! | Ms. Kavya Rawal | TEDxYouth@JGIS,"What if silence wasn’t a void — but a voice?

In this deeply moving and introspective TEDx talk, RJ Kavya Rawal, a well-known radio jockey, explores the profound impact of silence in a world that never stops talking. As someone whose life revolves around sound and conversation, she shares how her greatest lessons didn’t come from what she said — but from what she didn’t.

Through real on-air experiences and honest reflection, RJ Kavya reveals how silence can heal, connect, and humanize us. She reminds us that in the rush to say more, do more, and post more, we often forget the beauty of simply pausing — of truly listening.
 “Because silence isn’t the absence of sound… it’s the presence of meaning.” Kavya Rawal is an accomplished radio professional, voice artist, and content creator based in Ahmedabad. With a background in Psychology and Mass Communication & Journalism, she combines academic insight with a natural flair for storytelling. Kavya began her career as an evening show host at Fever 95 FM and now hosts the popular morning show on 104 Mirchi Love Ahmedabad, where her distinctive voice and engaging style connect with thousands of listeners every day. She has interviewed celebrated figures across film, music, sports, and digital media, and has anchored numerous high-profile events. As a seasoned voice actor, Kavya has lent her voice to thousands of ads, films, and campaigns. A guest lecturer, competition judge, and prior TEDx speaker, she continues to inspire audiences with her authenticity, resilience, and dynamic presence. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:35:57Z,Communication|Digital|English|Entertainment|Peace|Self|TEDxTalks|[TEDxEID:64276],29,en,en,https://i.ytimg.com/vi/V5Mnviy6JTM/default.jpg,https://i.ytimg.com/vi/V5Mnviy6JTM/hqdefault.jpg,PT12M46S,473,12,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
OeuOVHL_RmE,How Smallest Steps Create the Largest Prints | Kavi Ananta Chandra | TEDxPribadi School Depok,"What if a bigger change doesn't start with a single grand moment, but with a thousand small ones?

That's the power of consistency. Your cumulative effort, no matter how small, will eventually add up to a bigger change. A true champion in every sense. As a 9th-grade student, Kavi is already a gold medalist from the Owlypia competition, holding the 2nd best individual award. Beyond his success in academic Olympiads and debate, he has a passion for social work and a fascination with stage performance—valuing the creativity and effort that goes into a compelling performance. In this talk, he proves that curiosity and a drive to grow can create incredible opportunities. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:35:23Z,Behavior|English|Life|Motivation|Self improvement|Self-help|TEDxTalks|[TEDxEID:65862],29,en,en,https://i.ytimg.com/vi/OeuOVHL_RmE/default.jpg,https://i.ytimg.com/vi/OeuOVHL_RmE/hqdefault.jpg,PT6M20S,224,5,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
mZcNt4V7rGA,Scrolling to Falling | Ibnu Gholib | TEDxPribadi School Depok,"What's truly behind the scroll?

Excessive scrolling can lead to addiction, draining time, focus, and emotional well-being. Social media platforms are designed to trigger dopamine, keeping users hooked unconsciously. To break free, we need awareness, boundaries, and intentional habits that reconnect us with real life. A true Renaissance person. He is a telecommunications engineer, but his true passion lies in public speaking, storytelling, and personal development. He is driven to connect with audiences and share insights that can help them grow. In this talk, he will present to you a unique perspective from someone who understands how to build connections—both technical and human. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:34:29Z,Addiction|Behavior|English|Global Issues|Life|Self-help|TEDxTalks|Time|[TEDxEID:65862],29,en,en,https://i.ytimg.com/vi/mZcNt4V7rGA/default.jpg,https://i.ytimg.com/vi/mZcNt4V7rGA/hqdefault.jpg,PT8M26S,109,2,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
1KRBf1L0tOQ,How Small Advice Spark Big Change | Yuyun Choiriah | TEDxPribadi School Depok,"What if one simple piece of advice could change your entire life?

One advice has the power to rewire the brain, creating new connections that allow us to adapt, learn, and change. What may sound like simple words, carries the potential to change the course of our life. The key is how we respond so we open doors for the real transformation to happen.

What's the one piece of advice that has changed your life the most? A communication professional who believes in the extraordinary power of stories. She is dedicated to showing how a single narrative can not only inspire change but also transform lives. In this talk, she will remind you of the profound impact your own story can have. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:34:21Z,Brain|English|Life|Life Development|Motivation|Movement|Self-help|TEDxTalks|[TEDxEID:65862],29,en,en,https://i.ytimg.com/vi/1KRBf1L0tOQ/default.jpg,https://i.ytimg.com/vi/1KRBf1L0tOQ/hqdefault.jpg,PT7M27S,123,1,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
Ieo71j-gU1A,How to Make People Happy? | Timo Harakka | TEDxCaledonian Intl School Youth,"In “How to Make People Happy,” Timo Harakka draws from his career as a Finnish politician and public servant to argue that happiness isn’t just a personal pursuit, but a shared, societal mission. He emphasizes the role of strong institutions—transparent governance, reliable welfare systems, and equitable public services—in removing sources of unhappiness. At the same time, he highlights how individual agency, community bonds, and purpose contribute to well‐being. The talk suggests a balance: it’s not enough to have policies that function; a society also needs culture, connection, and opportunities for meaningful participation for people to truly flourish.

If you like, I can pull together key takeaways or quotes from the talk (if available) to flesh this out further. Timo Harakka is a Finnish Member of Parliament and a prominent figure in national and European policymaking. He served as Finland’s Minister of Transport and Communications from 2019 to 2023, where he played a key role in advancing digital infrastructure, sustainable mobility, and the transition to carbon-neutral transport.

With a background in journalism and a strong voice for innovation, Mr. Harakka has championed digital transformation, 5G development, and ethical AI governance across Europe. He has also been a strong advocate for climate action, pushing for smart, green transport solutions and resilient communication networks.

Combining deep political experience with a passion for future-oriented policy, Mr. Harakka brings insight into how societies can embrace technological change while safeguarding democratic values. He continues to serve actively in Parliament, shaping legislation on digitalization, labor, and the environment. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:34:13Z,Empathy|English|Happiness|Leadership|Life|Positive Thinking|Self improvement|TEDxTalks|[TEDxEID:61278],29,en,en,https://i.ytimg.com/vi/Ieo71j-gU1A/default.jpg,https://i.ytimg.com/vi/Ieo71j-gU1A/hqdefault.jpg,PT16M12S,129,2,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
iEk86aZbk7w,Attention is our superpower | Liza Ahmed | TEDxTarneit Youth,"This is about how we live in a world scattering our focus, unfortunately causing barriers to strong relationships and opportunities for learning. Liza is a student at Wimba Primary School. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:19:29Z,Behavior|Control|English|Humanities|Learning|Listening|Opportunities|Struggle|TEDxTalks|[TEDxEID:62248],29,en,en,https://i.ytimg.com/vi/iEk86aZbk7w/default.jpg,https://i.ytimg.com/vi/iEk86aZbk7w/hqdefault.jpg,PT5M1S,198,4,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
9osOUvcktWw,Pains and pleasures of cross-cultural cooperation | Marit Imeland Gjesme | TEDxFredrikstad,"In this talk, cross-cultural expert Marit Imeland Gjesme explores how cultural awareness can transform the way we work, lead, and live together. Drawing on over 25 years of global experience in corporate business leadership, training and as founder of CultureCatch®, she reveals how understanding our cultural roots helps us bridge differences, build trust, and create stronger, more collaborative workplaces. Marit Imeland Gjesme is a cross-cultural expert with a deep passion for how cultural differences shape worklife, well-being, and collaboration. As a global speaker, trainer, and cultural advisor, she has spent over two decades helping organizations and leaders turn cultural diversity into a source of strength and success. Through her work, Marit empowers people to understand cultural roots and transform differences into shared trust, teamwork, and growth.

At TEDxFredrikstad, Marit will share insights on how to build true cultural awareness and learning in a globalized world. Drawing from 25 years of experience across industries and countries, her talk will inspire new perspectives on how culture can become a bridge and not a barrier. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:19:21Z,Connection|Culture|English|Social Science|Social Sciences|TEDxTalks|[TEDxEID:60394],29,en,en,https://i.ytimg.com/vi/9osOUvcktWw/default.jpg,https://i.ytimg.com/vi/9osOUvcktWw/hqdefault.jpg,PT17M24S,237,6,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
NDWnYaMy77o,Burn-out : et si on désactivait le mode robot ? | Aude Nazeyrollas | TEDxIESEGParis,"Aude Nazeyrollas, fondatrice du cabinet Relyances, accompagne depuis 2018 les organisations et les individus dans la prévention des risques psychosociaux et l’amélioration de la qualité de vie. A travers ses conférences, ateliers et accompagnements sur-mesure, elle guide chacun vers une meilleure compréhension de soi et des autres, essentielle à la préservation de sa santé mentale.
Dans ce talk, elle aborde le stress chronique et le burnout, devenus des enjeux majeurs dans nos vies personnelles et professionnelles.
Avec lucidité et impact, elle décrypte ce phénomène et partage des clés concrètes pour s’en protéger, se reconnecter à soi et reprendre le pouvoir sur sa vie. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:19:08Z,French|Health|Life|Lifestyle|Mental health|TEDxTalks|Work|[TEDxEID:62511],29,fr,fr,https://i.ytimg.com/vi/NDWnYaMy77o/default.jpg,https://i.ytimg.com/vi/NDWnYaMy77o/hqdefault.jpg,PT17M21S,69,1,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
eSfvP7Gv7Gw,How to cope with bullying | Harleen Kaur | TEDxTarneit Youth,"Being bullied is difficult, but it’s even harder when you’re unsure where to turn or who to speak to for help. Harleen is a student at Wimba Primary School. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:18:55Z,Empathy|English|Hardship|Life|Mental health|Pain|Racism|TEDxTalks|Youth|[TEDxEID:62248],29,en,en,https://i.ytimg.com/vi/eSfvP7Gv7Gw/default.jpg,https://i.ytimg.com/vi/eSfvP7Gv7Gw/hqdefault.jpg,PT1M41S,4416,13,3,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
